,time,group,dim_1,dim_2
72,0,0,-0.68710434,-0.6330348
73,0,0,-0.62789375,-0.41448253
74,0,0,-0.67978305,-0.6248727
75,0,0,-0.6734581,-0.544455
76,0,0,-0.6601222,-0.61856765
77,0,0,-0.58455765,-0.5574335
78,0,0,-0.67041135,-0.57239884
79,0,0,-0.6760333,-0.63488334
80,0,0,-0.54372585,-0.52381706
81,0,0,-0.6325203,-0.560831
82,0,0,-0.66997117,-0.6625844
83,0,0,-0.6447469,-0.6253018
84,0,0,-0.647496,-0.6639285
85,0,0,-0.61774635,-0.49736485
86,0,0,-0.65181077,-0.5181205
87,0,0,-0.68349105,-0.6140596
88,0,0,-0.60857844,-0.59740245
89,0,0,-0.69416684,-0.60326445
90,0,0,-0.67092395,-0.34379262
91,0,0,-0.5192061,-0.447553
92,0,0,-0.6435811,-0.62948114
93,0,0,-0.7109735,-0.36914203
94,0,0,-0.6746774,-0.62999403
95,0,0,-0.6651503,-0.5379928
96,0,0,-0.7201917,-0.49491706
97,0,0,-0.70789874,-0.37361506
98,0,0,-0.634537,-0.40096754
99,0,0,-0.632468,-0.5979956
100,0,0,-0.6685273,-0.6830659
101,0,0,-0.5849106,-0.302186
102,0,0,-0.5140894,-0.40229246
103,0,0,-0.68208563,-0.6083641
104,0,0,-0.6614566,-0.60457236
105,0,0,-0.63910526,-0.44542035
106,0,0,-0.7022825,-0.565379
107,0,0,-0.50674915,-0.43316898
108,0,0,-0.5772567,-0.53813046
109,0,0,-0.64889,-0.6277279
110,0,0,-0.6641506,-0.6053172
111,0,0,-0.67897826,-0.46275142
112,0,0,-0.6893426,-0.6258066
113,0,0,-0.6651226,-0.6403961
114,0,0,-0.6705102,-0.6807453
115,0,0,-0.592612,-0.5759941
116,0,0,-0.663214,-0.2744366
117,0,0,-0.6124715,-0.18808003
118,0,0,-0.673276,-0.6674052
119,0,0,-0.6371814,-0.6298096
120,0,0,-0.64055383,-0.51856786
121,0,0,-0.6732877,-0.5568116
122,0,0,-0.69255894,-0.68710476
123,0,0,-0.64243925,-0.52268976
124,0,0,-0.6512093,-0.37079042
125,0,0,-0.6137359,-0.5846123
126,0,0,-0.7195692,-0.60219973
127,0,0,-0.5398279,-0.5375936
128,0,0,-0.6592135,-0.48209822
129,0,0,-0.5108698,-0.50892323
130,0,0,-0.6245663,-0.477773
131,0,0,-0.66223884,-0.57454914
132,0,0,-0.63002473,-0.64014745
133,0,0,-0.64165735,-0.6333286
134,0,0,-0.6360426,-0.5911211
135,0,0,-0.5032416,-0.50809515
136,0,0,-0.66289854,-0.6516159
137,0,0,-0.6062034,-0.36960116
138,0,0,-0.72227514,-0.6749564
139,0,0,-0.61231744,-0.4547695
140,0,0,-0.6824968,-0.46282312
141,0,0,-0.61937904,-0.6259618
142,0,0,-0.61768067,-0.44362372
143,0,0,-0.5888373,-0.52298284
144,0,0,-0.6815897,-0.64337736
145,0,0,-0.70944935,-0.6466031
146,0,0,-0.6017621,-0.5661157
147,0,0,-0.673753,-0.14467676
148,0,0,-0.6924863,-0.60498613
149,0,0,-0.6601051,-0.50270313
150,0,0,-0.61395115,-0.62687653
151,0,0,-0.6129072,-0.42475292
152,0,0,-0.70438063,-0.68014103
153,0,0,-0.6573858,-0.61424196
154,0,0,-0.7061921,-0.556563
155,0,0,-0.6915951,-0.6210149
156,0,0,-0.6678242,-0.5703047
157,0,0,-0.69848657,-0.66601205
158,0,0,-0.63097084,-0.47659388
159,0,0,-0.64863235,-0.4943017
