,time,group,dim_1,dim_2
179,0,0,0.90648514,0.058104306
180,0,0,0.8695048,0.0764395
181,0,0,0.7043234,0.06779343
182,0,0,0.96084106,0.03701839
183,0,0,0.8181331,0.10865492
184,0,0,0.9340992,0.058331758
185,0,0,0.90454894,0.02455476
186,0,0,0.839954,0.09209651
187,0,0,0.9921926,0.006530404
188,0,0,0.73407567,0.1731605
189,0,0,0.7569141,0.20008314
190,0,0,0.9446657,0.02212137
191,0,0,0.82718766,0.10540855
192,0,0,0.499061,0.17123878
193,0,0,0.8818593,0.027739674
194,0,0,0.95472,0.063023835
195,0,0,0.89679885,0.0021060705
196,0,0,0.9951606,-0.0021234155
197,0,0,0.7626288,0.120238364
198,0,0,0.9300364,0.036688
199,0,0,0.8731986,0.05633709
200,0,0,0.48249498,0.38186473
201,0,0,0.7826041,0.040392965
202,0,0,0.8363514,0.045251727
203,0,0,0.7940078,0.12190953
204,0,0,0.8456961,0.033750266
205,0,0,0.7343459,0.077001214
206,0,0,0.77658606,-0.0004762411
207,0,0,0.8381183,0.015350461
208,0,0,0.83208096,0.17401049
209,0,0,0.9606991,0.025265515
210,0,0,0.8867854,0.07938883
211,0,0,0.97853976,0.010059774
212,0,0,0.65856326,0.026564658
213,0,0,0.8306456,0.07887998
214,0,0,0.74682647,0.023241073
215,0,0,0.92975503,0.067961335
216,0,0,0.9043532,0.056631804
217,0,0,0.8670769,0.032778352
218,0,0,0.5870858,0.27120426
219,0,0,0.9229126,0.05269745
220,0,0,0.91685236,0.051659137
221,0,0,0.8183535,0.08896518
222,0,0,0.70796335,0.22011112
223,0,0,0.88601077,0.02297172
224,0,0,0.80837524,0.08911559
225,0,0,0.5184144,0.09008688
226,0,0,0.9442103,0.0280025
227,0,0,0.7782264,0.20077673
228,0,0,0.9623599,0.018227905
229,0,0,0.8161236,0.06527278
230,0,0,0.8191531,0.11955723
231,0,0,0.8953413,0.042372078
232,0,0,0.60524917,0.09710428
233,0,0,0.83459735,0.038140386
234,0,0,0.67556524,0.34306985
235,0,0,0.97008246,0.014329821
236,0,0,0.59356385,0.10405077
237,0,0,0.8608837,0.10272133
238,0,0,0.71553034,0.13457268
239,0,0,0.92629546,0.0761787
240,0,0,0.7295835,0.13104635
241,0,0,0.8424468,0.07131305
242,0,0,0.7057458,0.10085824
243,0,0,0.8282862,0.11378363
244,0,0,0.89518535,0.024800688
245,0,0,0.8786959,0.08568904
246,0,0,0.77642,0.052860945
247,0,0,0.6261041,0.24249692
248,0,0,0.938182,0.027912498
249,0,0,0.9330376,0.031438887
250,0,0,0.94472194,0.0023724437
251,0,0,0.9289995,0.084197015
252,0,0,0.89174485,0.09965843
253,0,0,0.85218644,0.01661554
254,0,0,0.69891524,0.10929632
255,0,0,0.92273915,0.06590271
256,0,0,0.8660215,0.111807644
257,0,0,0.9565456,0.0074614882
258,0,0,0.6162984,0.19008611
259,0,0,0.5248232,0.3152635
260,0,0,0.9710949,0.0062727034
261,0,0,0.8634587,0.10802549
262,0,0,0.73014647,0.21919182
263,0,0,0.61482495,0.22926411
264,0,0,0.9966682,0.020170033
265,0,0,0.7618042,0.16245264
266,0,0,0.9540509,0.018244296
267,0,0,0.8621337,0.13570413
268,0,0,0.96895206,-0.00078994036
269,0,0,0.9239346,0.029139817
270,0,0,0.7863995,0.16326082
271,0,0,0.87558067,0.065908164
272,0,0,0.92489326,0.02619046
273,0,0,0.68328357,0.26663193
274,0,0,0.8098334,0.16407615
275,0,0,0.71993154,0.18464375
276,0,0,0.86086094,0.05027798
277,0,0,0.916134,0.014166236
278,0,0,0.78534317,0.06167686
279,0,0,0.63722837,0.3748967
280,0,0,0.9690772,0.015299648
281,0,0,0.8743378,0.06319854
282,0,0,0.780904,0.1482549
283,0,0,0.8921459,0.03338337
284,0,0,0.90439147,0.050869048
285,0,0,0.8721502,0.10084498
286,0,0,0.7941309,0.218692
287,0,0,0.88797253,0.010668337
288,0,0,0.74788177,0.035711527
289,0,0,0.7614584,0.030105412
290,0,0,0.6216068,0.047869593
291,0,0,0.44166598,0.45058602
292,0,0,0.7471249,0.12836832
293,0,0,0.9566213,0.047849834
294,0,0,0.74608463,0.085139394
295,0,0,0.7708521,0.06425291
296,0,0,0.79567635,0.10315716
297,0,0,0.77375865,0.022958875
298,0,0,0.88677657,0.018837303
299,0,0,0.6634761,0.035324097
300,0,0,0.76003087,0.091618925
301,0,0,0.8342027,0.0091505945
302,0,0,0.8234092,0.020259142
303,0,0,0.8425016,0.14452386
304,0,0,0.8497784,0.033156842
305,0,0,0.80720735,0.04800147
306,0,0,0.77746946,0.1964966
307,0,0,0.85543126,0.0026507676
308,0,0,0.73887205,0.091370076
309,0,0,0.97191715,0.00528726
310,0,0,0.9036893,0.045803398
311,0,0,0.8923072,-0.0049788356
312,0,0,0.71963763,0.09542623
313,0,0,0.9361956,0.07934421
314,0,0,0.8467136,0.0651249
315,0,0,0.98399055,0.0060216486
316,0,0,0.6783478,0.25702304
317,0,0,0.4442737,0.06625214
318,0,0,0.9427778,0.00852856
319,0,0,0.82227045,0.17024124
320,0,0,0.76033264,0.1905348
321,0,0,0.9670468,0.02874878
322,0,0,0.93710274,0.054722846
323,0,0,0.57426965,0.07438186
324,0,0,0.91852605,0.020757884
325,0,0,0.9419053,0.011316866
326,0,0,0.7269193,0.080231905
327,0,0,0.7987078,0.18305978
328,0,0,0.93067604,0.016433269
329,0,0,0.95709383,0.03051421
330,0,0,0.86359304,0.117912024
331,0,0,0.72265553,0.24168472
332,0,0,0.952173,0.028650522
333,0,0,0.9330483,0.04719591
334,0,0,0.84667116,0.12365809
335,0,0,0.89852726,0.08924529
336,0,0,0.9569696,0.017589033
337,0,0,0.85839224,0.11709148
338,0,0,0.9341428,0.029941887
339,0,0,0.8132503,0.06445396
340,0,0,0.62055314,0.11297426
341,0,0,0.85017174,0.098243356
342,0,0,0.93609047,0.03408438
343,0,0,0.79857755,0.124525994
344,0,0,0.71979666,-0.0009301007
345,0,0,0.92629015,0.043080896
346,0,0,0.9676605,0.003711611
347,0,0,0.70357466,0.04807368
348,0,0,0.87794423,0.111860335
349,0,0,0.85060334,0.1143392
350,0,0,0.7673592,0.024532944
351,0,0,0.8881874,0.047170848
352,0,0,0.6340995,0.1432484
353,0,0,0.8075576,0.13983512
354,0,0,0.8851553,0.1002059
355,0,0,0.8966893,0.009459943
356,0,0,0.92375624,0.046038955
357,0,0,0.85425425,0.08619496
358,0,0,0.9114921,0.015458286
359,0,0,0.940137,0.031055659
360,0,0,0.89352703,0.06685373
361,0,0,0.85526454,0.12774462
362,0,0,0.8056469,0.0871571
363,0,0,0.8435426,0.12501812
364,0,0,0.7444892,0.13564539
365,0,0,0.9241618,0.043097943
366,0,0,0.92665464,0.029296458
367,0,0,0.918869,0.10373184
368,0,0,0.8536458,0.09172183
369,0,0,0.75129724,0.22835809
370,0,0,0.78160644,0.19509342
371,0,0,0.85068655,0.1592342
372,0,0,0.9070982,0.017705053
373,0,0,0.8614587,-0.004939586
374,0,0,0.8827584,0.0829986
375,0,0,0.9190917,0.015338153
376,0,0,0.88394964,0.029078454
377,0,0,0.6602915,0.35652855
378,0,0,0.91559064,0.028663367
379,0,0,0.90750766,0.09255019
380,0,0,0.87795556,0.02448669
381,0,0,0.789256,0.058148086
382,0,0,0.94874597,0.06957981
383,0,0,0.71743214,0.12247169
384,0,0,0.9021268,0.07226992
385,0,0,0.81794214,0.11682096
386,0,0,0.7510456,0.12602043
387,0,0,0.615363,0.21931085
388,0,0,0.8723873,0.08761704
389,0,0,0.852541,0.086081
390,0,0,0.8798823,0.061978072
391,0,0,0.8064134,0.17455587
392,0,0,0.8245585,0.035179794
393,0,0,0.8571765,0.06298718
394,0,0,0.7227067,0.18064615
395,0,0,0.92823845,0.00740245
396,0,0,0.86245966,0.13547376
397,0,0,0.84461933,0.090926826
398,0,0,0.8768445,0.05583778
399,0,0,0.92771065,0.0164029
400,0,0,0.93817,0.017374367
401,0,0,0.6967505,0.1444689
402,0,0,0.84504026,0.053649276
403,0,0,0.81678474,0.08684251
404,0,0,0.7191249,0.17611706
405,0,0,0.5864194,0.24519464
406,0,0,0.95144,0.027311206
407,0,0,0.9496888,0.039806128
408,0,0,0.6435374,0.3218491
409,0,0,0.8258629,0.07734719
410,0,0,0.8079806,0.034460098
411,0,0,0.80700237,0.020155579
412,0,0,0.98977387,-0.0063143075
413,0,0,0.90933394,0.047061145
414,0,0,0.7809924,0.05049166
415,0,0,0.7109813,0.114804536
416,0,0,0.82721823,0.19624454
417,0,0,0.8264166,0.13632748
418,0,0,0.7554816,0.0866299
419,0,0,0.67305624,0.0033404827
420,0,0,0.6945352,0.046640396
421,0,0,0.92503166,0.033331543
422,0,0,0.6045679,0.37509012
423,0,0,0.98153585,0.022573233
424,0,0,0.94240516,0.015764326
425,0,0,0.8422738,0.1233525
426,0,0,1.0002282,-0.006361693
