,seed,n,p0,beta1,beta2,beta3,beta4,info_lost
22,1,1500,4,0.8461382985115051,0.9849706888198853,-2.209181547164917,1.2612093687057495,0.5893333333333333
23,1,1500,5,0.7358219623565674,1.1955896615982056,-3.804659843444824,1.0080467462539673,0.6053333333333333
24,1,1500,6,0.9028967618942261,1.5740296840667725,-0.025562264025211334,-6.449507713317871,0.872
25,1,3000,2,0.5487166047096252,0.5598874092102051,-1.0680091381072998,7.709406852722168,0.17800000000000005
26,1,3000,3,0.944936990737915,0.9977096319198608,-1.9645864963531494,8.328398704528809,0.42966666666666664
27,1,3000,4,0.945975124835968,0.9882248640060425,-2.5527760982513428,1.723878264427185,0.471
28,1,3000,5,0.9550713896751404,1.1998094320297241,-3.3691232204437256,2.1428029537200928,0.3476666666666667
29,1,3000,6,0.9394962191581726,1.315574288368225,-3.63598370552063,-2.618539810180664,0.7273333333333334
30,1,4500,2,0.7793259620666504,0.8772246837615967,-0.9937970638275146,-1.036765217781067,0.04022222222222227
31,1,4500,3,1.0556142330169678,1.974596619606018,-2.6828999519348145,8.525267601013184,0.536888888888889
32,1,4500,4,1.0055561065673828,1.1814191341400146,-2.653768539428711,5.498377799987793,0.4815555555555555
33,1,4500,5,0.9185516834259033,1.0233087539672852,-3.9540929794311523,-0.1705668568611145,0.3428888888888889
34,1,4500,6,0.8046128153800964,1.2822307348251343,-4.6245832443237305,-0.11066645383834839,0.6577777777777778
35,1,6000,2,0.9322875738143921,0.8019735813140869,-0.9626091122627258,-6.087343215942383,0.21750000000000003
36,1,6000,3,0.5502753257751465,0.8375866413116455,-1.321994423866272,-1.140848159790039,0.1968333333333333
37,1,6000,4,0.7857987880706787,0.8235177397727966,-1.737917423248291,-0.38439133763313293,0.6016666666666667
38,1,6000,5,0.8640247583389282,1.024037480354309,-3.764718532562256,-1.8149096965789795,0.32133333333333336
39,1,6000,6,0.8643226027488708,1.2957415580749512,-5.921622276306152,1.5380022525787354,0.581
40,2,1500,2,0.5394002795219421,1.1840746402740479,-1.28788423538208,0.6336301565170288,0.23533333333333328
41,2,1500,3,0.8243657350540161,1.1870476007461548,-1.6512482166290283,2.3135104179382324,0.4786666666666667
42,2,1500,4,0.4631801247596741,0.4503136873245239,-1.6251225471496582,-1.5786490440368652,0.768
43,2,1500,5,0.938532292842865,0.8936479687690735,-3.1576201915740967,1.7413922548294067,0.634
44,2,1500,6,1.2398080825805664,1.3651303052902222,-2.5699329376220703,1.7262060642242432,0.8846666666666667
45,2,3000,2,,,,,0.17766666666666664
46,2,3000,3,0.8934441804885864,0.7805084586143494,-0.8365077972412109,3.448068141937256,0.29466666666666663
47,2,3000,4,0.7866503000259399,1.0469701290130615,-2.3294811248779297,2.250901699066162,0.374
48,2,3000,5,0.9994767904281616,1.014186978340149,-3.4381844997406006,-0.524391770362854,0.45466666666666666
49,2,3000,6,1.070422649383545,1.4351563453674316,-3.310225486755371,-1.2403242588043213,0.7386666666666667
50,2,4500,2,0.9182422161102295,0.7718223333358765,-1.3601146936416626,-3.4213461875915527,0.10844444444444445
51,2,4500,3,0.9465186595916748,0.9470185041427612,-1.504737377166748,2.4479966163635254,0.37511111111111106
52,2,4500,4,0.7611377835273743,0.8962236642837524,-2.120730400085449,2.817877769470215,0.5491111111111111
53,2,4500,5,0.950511634349823,0.9681848883628845,-4.23567533493042,-0.9174344539642334,0.2771111111111111
54,2,4500,6,0.8676527738571167,0.8097047805786133,-5.232178688049316,-0.8776894807815552,0.6435555555555555
55,2,6000,2,0.6655068397521973,1.1325923204421997,-1.6346595287322998,2.017965078353882,0.1928333333333333
56,2,6000,3,0.9073859453201294,0.7172788381576538,-1.8096160888671875,-0.8826808333396912,0.15216666666666667
57,2,6000,4,0.97756028175354,0.9757565259933472,-2.6588621139526367,-3.307039737701416,0.29000000000000004
58,2,6000,5,0.9340813159942627,0.9821735620498657,-4.407660484313965,0.860056459903717,0.23299999999999998
59,2,6000,6,0.8624171018600464,1.1294901371002197,-5.394441604614258,-1.5992085933685303,0.595
60,3,1500,2,,,,,0.3653333333333333
61,3,1500,3,0.45820102095603943,0.11917683482170105,-0.9488019943237305,6.256416320800781,0.498
62,3,1500,4,0.5738556981086731,1.1294174194335938,-1.6091740131378174,-0.8504738807678223,0.4853333333333333
63,3,1500,5,0.7516986727714539,1.2018897533416748,-3.4393978118896484,-0.9678070545196533,0.7306666666666667
64,3,1500,6,1.0139498710632324,1.5993887186050415,-1.6232643127441406,4.499755859375,0.8886666666666667
65,3,3000,2,0.43149590492248535,0.9887772798538208,-0.3481261134147644,3.7744626998901367,0.09799999999999998
66,3,3000,3,0.2657981514930725,-0.014275074005126953,-1.1134157180786133,2.6218156814575195,0.5303333333333333
67,3,3000,4,0.7854987978935242,0.9109736680984497,-2.4350950717926025,2.147902011871338,0.4673333333333334
68,3,3000,5,0.8227614760398865,1.1020938158035278,-3.1659440994262695,-0.9080420732498169,0.42466666666666664
69,3,3000,6,0.7707618474960327,1.2143102884292603,-6.005946159362793,-2.322744607925415,0.7183333333333333
70,3,4500,2,0.5857635736465454,1.0240156650543213,-1.7788888216018677,3.024951457977295,0.10422222222222222
71,3,4500,3,0.7137383222579956,0.9175879955291748,-1.2963429689407349,-0.28219687938690186,0.23199999999999998
72,3,4500,4,0.7498094439506531,0.7857906222343445,-2.3296940326690674,0.5534594655036926,0.6848888888888889
73,3,4500,5,0.909871518611908,1.065640926361084,-3.864409923553467,0.5495926737785339,0.28222222222222226
74,3,4500,6,0.8687282800674438,1.166913390159607,-5.478153228759766,3.2380051612854004,0.6348888888888888
75,3,6000,2,0.6968194246292114,0.6742030382156372,-1.3935433626174927,5.628775596618652,0.17483333333333329
76,3,6000,3,0.6725950837135315,0.547155499458313,-1.6019506454467773,7.9814534187316895,0.496
77,3,6000,4,0.9388766288757324,0.9396837949752808,-2.4518723487854004,-0.11869420856237411,0.3803333333333333
78,3,6000,5,0.9627312421798706,0.9966888427734375,-4.260781764984131,-0.37702465057373047,0.22750000000000004
79,3,6000,6,0.923915684223175,0.9914904236793518,-5.842745780944824,-1.5787402391433716,0.5875
80,4,1500,2,0.607245147228241,0.9151028394699097,-0.7534385919570923,-1.8656785488128662,0.09466666666666668
81,4,1500,3,0.9030935168266296,0.6834666132926941,-1.5837136507034302,0.45198965072631836,0.6213333333333333
82,4,1500,4,0.536919355392456,1.0115246772766113,-3.236114263534546,2.7566211223602295,0.6146666666666667
83,4,1500,5,0.8006720542907715,1.0058013200759888,-3.2364320755004883,1.3940151929855347,0.6953333333333334
84,4,1500,6,1.0818654298782349,0.9184603691101074,-4.088788986206055,-0.1581752598285675,0.872
85,4,3000,2,0.9462200999259949,0.7139140963554382,-1.7508220672607422,-0.6606013774871826,0.2346666666666667
86,4,3000,3,0.6424978971481323,0.19952169060707092,-1.0580081939697266,3.3958072662353516,0.6923333333333334
87,4,3000,4,0.8391209840774536,1.090632438659668,-2.373028516769409,1.1518864631652832,0.3793333333333333
88,4,3000,5,0.8774062991142273,1.0209310054779053,-4.176298141479492,0.6924549341201782,0.398
89,4,3000,6,0.8640294075012207,1.1100621223449707,-5.170200347900391,-0.9025894403457642,0.7286666666666667
90,4,4500,2,0.9058628082275391,0.7002405524253845,-1.9726686477661133,-0.4229540526866913,0.11511111111111116
91,4,4500,3,0.7269026041030884,0.6682250499725342,-1.3416621685028076,3.103760242462158,0.4422222222222222
92,4,4500,4,0.7701054811477661,0.6206503510475159,-2.207793951034546,4.3998799324035645,0.5335555555555556
93,4,4500,5,0.9698718190193176,1.0378284454345703,-4.024259090423584,-1.8519017696380615,0.2813333333333333
94,4,4500,6,0.8836715221405029,0.8323088884353638,-5.596351146697998,0.08226579427719116,0.6404444444444444
95,4,6000,2,0.20470178127288818,0.5135349631309509,-0.6539051532745361,9.328791618347168,0.1701666666666667
96,4,6000,3,0.8798866271972656,0.953783392906189,-1.895200252532959,-0.8562667369842529,0.21550000000000002
97,4,6000,4,0.8335703611373901,0.5741829872131348,-2.2080564498901367,4.423346996307373,0.5246666666666666
98,4,6000,5,0.9884490966796875,0.9907124042510986,-4.1341023445129395,0.16177529096603394,0.23399999999999999
99,4,6000,6,0.884820818901062,0.7481762170791626,-5.457477569580078,1.1693141460418701,0.585
100,5,1500,2,0.741379976272583,1.090116024017334,-1.4765546321868896,5.767563819885254,0.19933333333333336
101,5,1500,3,0.7454472184181213,0.9658989310264587,-1.3949928283691406,-2.140928268432617,0.31799999999999995
102,5,1500,4,0.6508790850639343,1.0715781450271606,-2.531097650527954,-5.360795497894287,0.7733333333333333
103,5,1500,5,0.8603301048278809,1.0469281673431396,-3.2293691635131836,-0.31970077753067017,0.6739999999999999
104,5,1500,6,1.061545491218567,1.0147159099578857,-5.059802532196045,2.5969557762145996,0.8846666666666667
105,5,3000,2,0.8740568161010742,0.9416845440864563,-1.961686372756958,5.729706764221191,0.08133333333333337
106,5,3000,3,0.6660469174385071,0.8930497765541077,-2.2637312412261963,1.5449706315994263,0.2886666666666666
107,5,3000,4,0.7260757088661194,0.960443377494812,-2.658419370651245,5.018808364868164,0.4973333333333333
108,5,3000,5,0.8316607475280762,0.9294981956481934,-4.587879180908203,-0.6091361045837402,0.43366666666666664
109,5,3000,6,0.934027910232544,1.3281824588775635,-3.3524885177612305,4.217156887054443,0.718
110,5,4500,2,0.43965932726860046,0.4652363657951355,-0.3955566883087158,4.35172176361084,0.17000000000000004
111,5,4500,3,1.105492353439331,1.1767323017120361,-2.0703201293945312,8.799694061279297,0.5448888888888889
112,5,4500,4,0.9727345705032349,1.007519245147705,-2.3355560302734375,8.658534049987793,0.5622222222222222
113,5,4500,5,0.8470550775527954,1.1118443012237549,-3.6524248123168945,1.281374454498291,0.33911111111111114
114,5,4500,6,0.8653555512428284,1.2581663131713867,-4.9574079513549805,2.579622983932495,0.6377777777777778
115,5,6000,2,0.9172471761703491,0.8737669587135315,-0.8496789932250977,-0.9869610667228699,0.18200000000000005
116,5,6000,3,0.7147678732872009,0.7792261838912964,-1.9112844467163086,6.892886161804199,0.5825
117,5,6000,4,0.7885699272155762,0.8774784803390503,-2.3450655937194824,4.259281635284424,0.6335
118,5,6000,5,0.9764195680618286,1.0477200746536255,-3.911740779876709,-0.8482226133346558,0.23383333333333334
119,5,6000,6,0.8799659013748169,1.0025686025619507,-6.089997291564941,-0.08256137371063232,0.5853333333333333
120,6,1500,2,0.20332372188568115,1.2138521671295166,-1.0802066326141357,6.445062637329102,0.1486666666666666
121,6,1500,3,0.3842792510986328,0.8036246299743652,-2.287329912185669,5.454526424407959,0.5746666666666667
122,6,1500,4,0.7407499551773071,1.0954848527908325,-2.1358041763305664,-0.7810769081115723,0.43400000000000005
123,6,1500,5,0.8144998550415039,1.1030082702636719,-2.865602970123291,1.5924705266952515,0.6146666666666667
124,6,1500,6,0.7830001711845398,1.6207332611083984,-3.1841163635253906,4.826422691345215,0.87
125,6,3000,2,0.41581273078918457,0.012396670877933502,-0.6056610941886902,-0.8784272074699402,0.17000000000000004
126,6,3000,3,0.7118171453475952,0.4753861129283905,-1.6513822078704834,-2.5559241771698,0.4036666666666666
127,6,3000,4,1.1146551370620728,1.1033036708831787,-2.3335540294647217,-0.052290529012680054,0.6923333333333334
128,6,3000,5,0.8765590190887451,1.0741127729415894,-4.273593425750732,0.25041675567626953,0.33799999999999997
129,6,3000,6,0.7790905833244324,1.1512871980667114,-5.996209621429443,1.6587460041046143,0.7313333333333334
130,6,4500,2,0.8848752975463867,0.9820951819419861,-0.8748236894607544,2.216364622116089,0.16222222222222227
131,6,4500,3,0.7217891812324524,0.711277425289154,-1.4389057159423828,-7.686169147491455,0.2886666666666666
132,6,4500,4,1.0399086475372314,0.8682888150215149,-2.969202995300293,0.3823262155056,0.3262222222222222
133,6,4500,5,0.9673933386802673,1.0183931589126587,-4.057584285736084,1.4766660928726196,0.2653333333333333
134,6,4500,6,0.7503670454025269,1.1945912837982178,-5.801602363586426,0.20620197057724,0.6457777777777778
135,6,6000,2,1.0128546953201294,1.8010520935058594,-1.635668158531189,2.7961549758911133,0.19833333333333336
136,6,6000,3,0.805538535118103,0.8370512127876282,-1.6256260871887207,6.3901214599609375,0.3426666666666667
137,6,6000,4,0.8491944074630737,0.8746986389160156,-2.3835716247558594,4.426627159118652,0.39783333333333337
138,6,6000,5,0.9504696130752563,0.9884990453720093,-4.171188831329346,0.2952268719673157,0.23716666666666664
139,6,6000,6,0.7823880910873413,1.1146246194839478,-6.271248817443848,-0.7458244562149048,0.5855
140,7,1500,2,0.2569795250892639,1.1206014156341553,-1.3255690336227417,-0.6365785002708435,0.1166666666666667
141,7,1500,3,0.7429624199867249,1.1562659740447998,-2.281782865524292,5.378747940063477,0.6186666666666667
142,7,1500,4,0.7385668158531189,0.9750838279724121,-2.575629711151123,-5.79950475692749,0.6866666666666666
143,7,1500,5,0.761956512928009,1.0505940914154053,-3.650071620941162,4.896961688995361,0.6113333333333333
144,7,1500,6,0.6360725164413452,1.309315800666809,-2.1992478370666504,-0.8560507893562317,0.8786666666666667
145,7,3000,2,0.8233155608177185,0.7445101141929626,-1.5010571479797363,1.8920528888702393,0.08466666666666667
146,7,3000,3,0.5891197919845581,-0.7762749195098877,0.3490074872970581,-17.269454956054688,0.5383333333333333
147,7,3000,4,1.0631513595581055,0.9814544320106506,-2.1604883670806885,-1.4401320219039917,0.7393333333333334
148,7,3000,5,0.8351415395736694,1.067285418510437,-3.773874521255493,1.0249422788619995,0.43100000000000005
149,7,3000,6,0.8012551069259644,1.089362621307373,-5.152902603149414,1.2786026000976562,0.7323333333333333
150,7,4500,2,0.9200520515441895,0.8794271349906921,-1.4552029371261597,1.8901143074035645,0.05755555555555558
151,7,4500,3,1.0665357112884521,1.0408650636672974,-1.8187634944915771,0.4884948432445526,0.45511111111111113
152,7,4500,4,0.7691720128059387,1.0960693359375,-2.7700908184051514,0.5605188012123108,0.5977777777777777
153,7,4500,5,0.9202274084091187,1.0748963356018066,-3.9850082397460938,-0.35173091292381287,0.2664444444444445
154,7,4500,6,0.954634428024292,1.2089316844940186,-5.516967296600342,-0.7041308879852295,0.6451111111111112
155,7,6000,2,0.724669337272644,1.293882131576538,-0.8550580739974976,3.64912486076355,0.16616666666666668
156,7,6000,3,0.6586907505989075,0.2600069046020508,-1.6064401865005493,5.478504180908203,0.4836666666666667
157,7,6000,4,0.7352768778800964,0.7813349366188049,-2.351539134979248,1.164030909538269,0.3966666666666666
158,7,6000,5,0.8809987306594849,1.0486583709716797,-3.7933707237243652,-2.39888596534729,0.32833333333333337
159,7,6000,6,0.9073591232299805,0.7946003675460815,-5.685909748077393,-0.4278155565261841,0.5816666666666667
160,8,1500,2,0.5779733657836914,1.1227343082427979,-1.709310531616211,3.1894748210906982,0.06399999999999995
161,8,1500,3,0.821998119354248,1.174777865409851,-0.6432304978370667,-8.057494163513184,0.8733333333333333
162,8,1500,4,0.52983558177948,1.041308879852295,-2.566220283508301,1.897303581237793,0.5640000000000001
163,8,1500,5,0.7990163564682007,1.1192266941070557,-3.0892980098724365,2.3317694664001465,0.6733333333333333
164,8,1500,6,0.999305009841919,1.3361585140228271,-3.689802646636963,-0.16221702098846436,0.8513333333333333
165,8,3000,2,1.064525842666626,0.7483887672424316,-1.0676014423370361,1.807088851928711,0.18566666666666665
166,8,3000,3,1.0000559091567993,1.6279206275939941,-1.874464511871338,2.6502747535705566,0.5693333333333334
167,8,3000,4,0.8911159634590149,1.0869876146316528,-2.2350144386291504,3.4478049278259277,0.5076666666666667
168,8,3000,5,0.8119787573814392,1.0533981323242188,-3.666348695755005,2.4138553142547607,0.45333333333333337
169,8,3000,6,0.9471830725669861,1.057587742805481,-4.330405235290527,0.806240975856781,0.708
170,8,4500,2,1.0149147510528564,0.7272030115127563,-1.0810478925704956,-1.9337854385375977,0.0835555555555556
171,8,4500,3,0.8967465162277222,1.1040581464767456,-2.0026814937591553,4.515040397644043,0.45866666666666667
172,8,4500,4,0.8967034816741943,1.0164117813110352,-1.9320861101150513,-0.4127398431301117,0.5026666666666666
173,8,4500,5,0.9324206709861755,1.069434642791748,-3.8262908458709717,-0.2395854890346527,0.2886666666666666
174,8,4500,6,0.8598056435585022,1.384983777999878,-5.100312232971191,1.2760835886001587,0.6444444444444444
175,8,6000,2,0.7654918432235718,0.5611118674278259,-1.3178439140319824,5.538721084594727,0.18766666666666665
176,8,6000,3,,,,,0.5701666666666667
177,8,6000,4,0.8787045478820801,1.0994198322296143,-2.7006278038024902,6.431668758392334,0.6666666666666667
178,8,6000,5,0.8813711404800415,0.9763907194137573,-4.426008224487305,-0.5172973871231079,0.25583333333333336
179,8,6000,6,0.8094573020935059,1.0955555438995361,-5.657790184020996,0.741531252861023,0.5858333333333333
180,9,1500,2,0.5060877799987793,-0.16143739223480225,-0.39991870522499084,-1.1910837888717651,0.17733333333333334
181,9,1500,3,0.6595808267593384,0.8712685108184814,-1.4492307901382446,3.5697689056396484,0.42666666666666664
182,9,1500,4,0.7370480895042419,0.7656077146530151,-2.151242971420288,-0.758785605430603,0.6739999999999999
183,9,1500,5,0.8104058504104614,1.2891957759857178,-3.068744421005249,-2.2808027267456055,0.6726666666666667
184,9,1500,6,0.6621799468994141,1.521479606628418,-4.505828857421875,2.313457727432251,0.89
185,9,3000,2,0.5745955109596252,0.9560099840164185,-0.4609289765357971,4.872352600097656,0.239
186,9,3000,3,0.797145664691925,0.836534321308136,-1.3136227130889893,-4.541752338409424,0.2616666666666667
187,9,3000,4,1.0418201684951782,0.6498537063598633,-3.029564380645752,4.304443359375,0.7586666666666666
188,9,3000,5,0.911575973033905,1.0227000713348389,-4.030618667602539,0.7295281291007996,0.369
189,9,3000,6,0.8807305097579956,1.653571605682373,-4.475523948669434,-2.839212417602539,0.723
190,9,4500,2,0.771839439868927,0.5746589303016663,-1.2512309551239014,7.085992336273193,0.17155555555555557
191,9,4500,3,0.6806085109710693,0.9258905053138733,-1.623250126838684,0.665019154548645,0.23822222222222222
192,9,4500,4,1.0017942190170288,1.0343601703643799,-2.140171527862549,1.4051711559295654,0.5222222222222221
193,9,4500,5,0.9536054134368896,0.9313632249832153,-4.571506023406982,-1.7719054222106934,0.2653333333333333
194,9,4500,6,0.807115375995636,0.8189718127250671,-5.019154071807861,-2.014531135559082,0.6835555555555556
195,9,6000,2,0.9936745166778564,2.4612479209899902,-2.8201637268066406,4.112024784088135,0.17000000000000004
196,9,6000,3,0.780321478843689,0.7232790589332581,-1.9679756164550781,5.167703151702881,0.4528333333333333
197,9,6000,4,0.9090256690979004,0.9075095653533936,-2.282524347305298,1.9434194564819336,0.33766666666666667
198,9,6000,5,0.9600962400436401,1.0671489238739014,-3.7294483184814453,0.8441089391708374,0.2643333333333333
199,9,6000,6,0.8567550182342529,0.885938286781311,-5.2329182624816895,-0.2875825762748718,0.5893333333333333
200,10,1500,2,,,,,0.18999999999999995
201,10,1500,3,0.40269502997398376,1.0627909898757935,-1.0191709995269775,-1.583113431930542,0.514
202,10,1500,4,0.2876393795013428,1.0778477191925049,-0.5796899199485779,5.74217414855957,0.7906666666666666
203,10,1500,5,0.8615062236785889,1.152503252029419,-3.313634157180786,-0.9283112287521362,0.5853333333333333
204,10,1500,6,0.5978098511695862,1.9383689165115356,-1.3879822492599487,4.888134956359863,0.8806666666666667
205,10,3000,2,0.5321527123451233,-0.18847203254699707,-0.6298100352287292,4.439798831939697,0.20399999999999996
206,10,3000,3,0.9506679773330688,0.8369065523147583,-1.8841087818145752,2.614224433898926,0.5983333333333334
207,10,3000,4,0.8667576313018799,0.9279292821884155,-3.664106607437134,3.4880213737487793,0.6773333333333333
208,10,3000,5,0.762030303478241,1.061110019683838,-4.288726329803467,0.12933790683746338,0.39
209,10,3000,6,0.9405038356781006,1.2229002714157104,-4.699795722961426,2.790534734725952,0.723
210,10,4500,2,0.9027997851371765,1.1072691679000854,-1.428067684173584,2.768665075302124,0.17866666666666664
211,10,4500,3,0.5423040986061096,0.41599515080451965,-1.453954815864563,2.919484853744507,0.48377777777777775
212,10,4500,4,0.8211365938186646,1.0761384963989258,-2.0217843055725098,0.8133264780044556,0.29222222222222227
213,10,4500,5,0.916465163230896,1.0400514602661133,-3.9923362731933594,0.8562221527099609,0.29666666666666663
214,10,4500,6,0.9674652814865112,0.7314797639846802,-4.990729808807373,0.06468069553375244,0.6586666666666667
215,10,6000,2,,,,,0.26316666666666666
216,10,6000,3,0.997194766998291,0.5056872367858887,-2.003068447113037,4.468815803527832,0.4728333333333333
217,10,6000,4,,,,,0.4561666666666667
218,10,6000,5,0.9175475239753723,0.9696037173271179,-3.6978464126586914,2.1884701251983643,0.3393333333333334
219,10,6000,6,0.8772900104522705,0.8433243036270142,-5.819066047668457,1.2848236560821533,0.5801666666666667
220,11,1500,2,0.7061173319816589,1.0477728843688965,-1.1893678903579712,1.3139104843139648,0.2573333333333333
221,11,1500,3,0.6279962062835693,1.0444504022598267,-1.692660927772522,3.3192718029022217,0.5233333333333333
222,11,1500,4,0.5578802227973938,1.4809430837631226,-2.8376095294952393,6.090640544891357,0.8906666666666667
223,11,1500,5,0.7337662577629089,1.018051266670227,-3.4767277240753174,1.571243166923523,0.6386666666666667
224,11,1500,6,0.8536526560783386,1.8201428651809692,-1.4402261972427368,-0.9393613338470459,0.8773333333333333
225,11,3000,2,0.61824631690979,0.6669729948043823,-1.1133602857589722,2.6559948921203613,0.17333333333333334
226,11,3000,3,0.555048406124115,1.0490847826004028,-2.207122802734375,6.311623573303223,0.563
227,11,3000,4,0.7451910972595215,0.7389345765113831,-2.4411909580230713,0.5513749122619629,0.597
228,11,3000,5,0.8293057680130005,1.1634817123413086,-3.800764322280884,0.5192704796791077,0.41800000000000004
229,11,3000,6,0.9151068329811096,1.542175054550171,-2.9061949253082275,-1.0025995969772339,0.7113333333333334
230,11,4500,2,0.8250465393066406,0.7863776087760925,-0.8206191062927246,2.4967498779296875,0.06533333333333335
231,11,4500,3,0.9055907726287842,1.0343252420425415,-1.9352208375930786,2.015460729598999,0.366
232,11,4500,4,0.9009098410606384,0.971872866153717,-2.705970287322998,1.9589265584945679,0.5886666666666667
233,11,4500,5,0.9616121649742126,1.0057916641235352,-4.034583568572998,-0.005169034004211426,0.2884444444444444
234,11,4500,6,0.8954930305480957,0.9096344709396362,-5.556976318359375,-1.6262190341949463,0.6417777777777778
235,11,6000,2,0.7959792613983154,1.2057037353515625,-1.4127253293991089,2.575924873352051,0.18500000000000005
236,11,6000,3,0.8351262807846069,3.026883602142334,-2.745797872543335,5.483262062072754,0.47250000000000003
237,11,6000,4,0.8848205804824829,0.9193980693817139,-2.4912056922912598,1.7297791242599487,0.40349999999999997
238,11,6000,5,0.9412673711776733,0.9930890798568726,-4.372555255889893,-0.7878146767616272,0.22983333333333333
239,11,6000,6,0.8156015872955322,1.0475496053695679,-6.867740154266357,0.30477970838546753,0.595
240,12,1500,2,0.41947999596595764,0.24323803186416626,-0.9500774145126343,-0.9693992733955383,0.20599999999999996
241,12,1500,3,0.7624133229255676,0.8320429921150208,-2.039757013320923,0.7310326099395752,0.4093333333333333
242,12,1500,4,0.4862672984600067,0.7212056517601013,-2.4726722240448,0.9527199268341064,0.7806666666666666
243,12,1500,5,0.7243058681488037,1.188913106918335,-3.4057652950286865,-0.23246651887893677,0.5466666666666666
244,12,1500,6,1.0604684352874756,1.9134180545806885,0.7694578170776367,3.4841456413269043,0.8866666666666667
245,12,3000,2,0.3661021292209625,1.0878567695617676,-1.5330235958099365,0.5665260553359985,0.11733333333333329
246,12,3000,3,0.42830535769462585,0.5906656980514526,-0.9344248175621033,6.007986545562744,0.45566666666666666
247,12,3000,4,0.9010361433029175,1.0079900026321411,-2.9704506397247314,-4.259737491607666,0.6956666666666667
248,12,3000,5,0.9375506639480591,0.9748979806900024,-4.449222087860107,-0.4221462309360504,0.3596666666666667
249,12,3000,6,0.9008790850639343,1.219612956047058,-4.166130542755127,1.4248188734054565,0.712
250,12,4500,2,0.3074454367160797,-0.5473562479019165,-0.4400976598262787,3.511277675628662,0.16955555555555557
251,12,4500,3,0.8730013966560364,0.4573827087879181,-1.8769044876098633,2.105252742767334,0.27088888888888885
252,12,4500,4,0.8168851733207703,0.8297040462493896,-2.126645088195801,3.278697967529297,0.5604444444444445
253,12,4500,5,0.9017793536186218,0.9665748476982117,-4.321878433227539,-2.022651195526123,0.3204444444444444
254,12,4500,6,0.928253173828125,0.819141149520874,-5.395196914672852,1.7659339904785156,0.6322222222222222
255,12,6000,2,0.9060640335083008,0.7538113594055176,-0.8258166313171387,1.4222177267074585,0.0718333333333333
256,12,6000,3,1.416085958480835,3.0791473388671875,-3.0708765983581543,2.5313162803649902,0.5761666666666667
257,12,6000,4,0.9253456592559814,0.940883457660675,-2.332760810852051,-3.085577964782715,0.40700000000000003
258,12,6000,5,0.9136096239089966,1.0430930852890015,-3.8980495929718018,-1.1456506252288818,0.2636666666666667
259,12,6000,6,0.7827792763710022,0.8802109360694885,-6.4304609298706055,-3.791628360748291,0.5908333333333333
260,13,1500,2,0.6548864841461182,1.1418042182922363,-0.512039065361023,1.7971094846725464,0.21066666666666667
261,13,1500,3,1.364859938621521,0.379012793302536,-1.519709825515747,2.8520994186401367,0.5900000000000001
262,13,1500,4,0.7403671741485596,0.9160224199295044,-2.9900102615356445,-1.4181636571884155,0.6953333333333334
263,13,1500,5,0.840154767036438,1.2635554075241089,-2.6183972358703613,2.722133159637451,0.652
